altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0,9,26,Chicago,376,True,K3_FULL,15664,2019-05-16 13:53:49,41.88949181977,,-87.6882193648,60612,Artesian Ave & Hubbard St,,Artesian Ave & Hubbard St,IN_SERVICE,1,In Service,False,35
0,12,3,Chicago,377,True,K3_FULL,15665,2019-05-16 13:56:26,41.88460328501,,-87.7063037436,60612,Kedzie Ave & Lake St,,Kedzie Ave & Lake St,IN_SERVICE,1,In Service,False,15
0,7,4,Chicago,378,True,K3_FULL,15666,2019-05-16 13:56:22,41.88445395657,,-87.6962981368,606012,California Ave & Lake St,,California Ave & Lake St,IN_SERVICE,1,In Service,False,11
0,9,6,Chicago,381,True,K3_FULL,15667,2019-05-16 13:54:51,41.8797877089,,-87.686112808,60612,Western Ave & Monroe St,,Western Ave & Monroe St,IN_SERVICE,1,In Service,False,15
0,1,18,Chicago,382,True,K3_FULL,15668,2019-05-16 13:55:27,41.87474885079,,-87.6864452757,606012,Western Ave & Congress Pkwy,,Western Ave & Congress Pkwy,IN_SERVICE,1,In Service,False,19
0,13,17,Chicago,383,True,K3_FULL,15669,2019-05-16 13:54:57,41.87295,Ashland Ave & Harrison St (Temp),-87.66913,60612,Paulina St & Flournoy St,,Paulina St & Flournoy St,IN_SERVICE,1,In Service,False,31
0,2,9,Chicago,384,True,K3_FULL,15591,2019-05-16 13:57:20,41.80183164049,,-87.645213904,60609,Halsted St & 51st St,,Halsted St & 51st St,IN_SERVICE,1,In Service,False,11
0,6,5,Chicago,385,True,K3_FULL,15592,2019-05-16 13:54:09,41.794982,,-87.633124,60609,Princeton Ave & Garfield Blvd,,Princeton Ave & Garfield Blvd,IN_SERVICE,1,In Service,False,11
0,1,10,Chicago,386,True,K3_FULL,15593,2019-05-16 13:53:45,41.79292964599,,-87.6449900565,60621,Halsted St & 56th St,,Halsted St & 56th St,IN_SERVICE,1,In Service,False,11
0,6,5,Chicago,388,True,K3_FULL,15595,2019-05-16 13:55:10,41.77938114228,,-87.6446208145,60621,Halsted St & 63rd St,,Halsted St & 63rd St,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,390,True,K3_FULL,15596,2019-05-16 13:54:52,41.78007963264,,-87.6297463052,60621,Wentworth Ave & 63rd St,,Wentworth Ave & 63rd St,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,391,True,K3_FULL,15597,2019-05-16 13:57:07,41.76906172032,,-87.6446135779,60621,Halsted St & 69th St,,Halsted St & 69th St,IN_SERVICE,1,In Service,False,11
0,7,4,Chicago,392,True,K3_FULL,15598,2019-05-16 13:54:19,41.76929308995,,-87.6281959291,60621,Perry Ave & 69th St,,Perry Ave & 69th St,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,393,True,K3_FULL,15599,2019-05-16 13:57:34,41.76550800581,,-87.616917925,60619,Calumet Ave & 71st St,,Calumet Ave & 71st St,IN_SERVICE,1,In Service,False,11
0,3,12,Chicago,394,True,K3_FULL,15551,2019-05-16 13:54:07,41.870816,,-87.631246,60605,Clark St & 9th St (AMLI),,Clark St & 9th St (AMLI),IN_SERVICE,1,In Service,False,15
0,4,7,Chicago,395,True,K3_FULL,15499,2019-05-16 13:54:52,41.75712006802,,-87.5758393587,60649,Jeffery Blvd & 76th St,,Jeffery Blvd & 76th St,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,396,True,K3_FULL,15500,2019-05-16 13:55:04,41.758768,,-87.56644,60649,Yates Blvd & 75th St,,Yates Blvd & 75th St,IN_SERVICE,1,In Service,False,11
0,4,11,Chicago,398,True,K3_FULL,15502,2019-05-16 13:56:34,41.75787144829,,-87.54938625,60649,Rainbow Beach,,Rainbow Beach,IN_SERVICE,1,In Service,False,15
0,2,9,Chicago,399,True,K3_FULL,15506,2019-05-16 13:54:42,41.76218896038,,-87.55927465,60649,South Shore Dr & 74th St,,South Shore Dr & 74th St,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,400,True,K3_FULL,15507,2019-05-16 13:58:03,41.76571903697,,-87.604959713,60619,Cottage Grove Ave & 71st St,,Cottage Grove Ave & 71st St,IN_SERVICE,1,In Service,False,11
0,0,11,Chicago,401,True,K3_FULL,15443,2019-05-16 13:55:04,41.842733,,-87.635491,60616,Shields Ave & 28th Pl,,Shields Ave & 28th Pl,IN_SERVICE,1,In Service,False,11
0,5,10,Chicago,402,True,K3_FULL,15444,2019-05-16 13:58:02,41.838464,,-87.635406,60616,Shields Ave & 31st St,,Shields Ave & 31st St,IN_SERVICE,1,In Service,False,15
0,3,12,Chicago,403,True,K3_FULL,15445,2019-05-16 13:54:09,41.83452988563,,-87.6318229814,60616,Wentworth Ave & 33rd St,,Wentworth Ave & 33rd St,IN_SERVICE,1,In Service,False,15
0,4,11,Chicago,405,True,K3_FULL,15447,2019-05-16 13:54:22,41.830777,,-87.632504,60616,Wentworth Ave & 35th St,,Wentworth Ave & 35th St,IN_SERVICE,1,In Service,False,15
0,3,16,Chicago,406,True,K3_FULL,15448,2019-05-16 13:55:37,41.83127423549,,-87.6087991946,60616,Lake Park Ave & 35th St,,Lake Park Ave & 35th St,IN_SERVICE,1,In Service,False,19
0,10,1,Chicago,407,True,K3_FULL,15449,2019-05-16 13:56:30,41.82301523798,,-87.6265680185,60609,State St & Pershing Rd,,State St & Pershing Rd,IN_SERVICE,1,In Service,False,11
0,6,5,Chicago,408,True,K3_FULL,15450,2019-05-16 13:54:00,41.819102,,-87.643278,60609,Union Ave & Root St,,Union Ave & Root St,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,409,True,K3_FULL,15451,2019-05-16 13:57:47,41.81620767856,,-87.6348193497,60609,Shields Ave & 43rd St,,Shields Ave & 43rd St,IN_SERVICE,1,In Service,False,11
0,8,7,Chicago,410,True,K3_FULL,15452,2019-05-16 13:56:33,41.81665889302,,-87.6194124619,60653,Prairie Ave & 43rd St,,Prairie Ave & 43rd St,IN_SERVICE,1,In Service,False,15
0,4,7,Chicago,411,True,K3_FULL,15453,2019-05-16 13:55:49,41.80813391481,,-87.6456165545,60609,Halsted St & 47th Pl,,Halsted St & 47th Pl,IN_SERVICE,1,In Service,False,11
0,0,11,Chicago,412,True,K3_FULL,15454,2019-05-16 13:56:24,41.80931770924,,-87.633449288,60609,Princeton Ave & 47th St,,Princeton Ave & 47th St,IN_SERVICE,1,In Service,False,11
0,8,7,Chicago,413,True,K3_FULL,15455,2019-05-16 13:56:41,41.81409271048,,-87.5970051479,60653,Woodlawn Ave & Lake Park Ave,,Woodlawn Ave & Lake Park Ave,IN_SERVICE,1,In Service,False,15
0,2,13,Chicago,414,True,K3_FULL,15550,2019-05-16 13:54:46,41.870257,,-87.639474,60607,Canal St & Taylor St,990 S Canal St,Canal St & Taylor St,IN_SERVICE,1,In Service,False,15
0,2,9,Chicago,415,True,K3_FULL,15470,2019-05-16 13:54:56,41.80229465088,,-87.6180535802,60615,Calumet Ave & 51st St,,Calumet Ave & 51st St,IN_SERVICE,1,In Service,False,11
0,7,8,Chicago,416,True,K3_FULL,15471,2019-05-16 13:54:17,41.805772,,-87.592464,60615,Dorchester Ave & 49th St,,Dorchester Ave & 49th St,IN_SERVICE,1,In Service,False,15
0,12,7,Chicago,417,True,K3_FULL,15472,2019-05-16 13:54:48,41.802406,,-87.586924,60615,Cornell Ave & Hyde Park Blvd,,Cornell Ave & Hyde Park Blvd,IN_SERVICE,1,In Service,False,19
0,5,6,Chicago,418,True,K3_FULL,15473,2019-05-16 13:58:12,41.79933626261,,-87.6009581145,60615,Ellis Ave & 53rd St,,Ellis Ave & 53rd St,IN_SERVICE,1,In Service,False,11
0,6,8,Chicago,419,True,K3_FULL,15474,2019-05-16 13:58:02,41.79949429373,,-87.5864498959,60615,Lake Park Ave & 53rd St,,Lake Park Ave & 53rd St,IN_SERVICE,1,In Service,False,15
0,16,3,Chicago,420,True,K3_FULL,15475,2019-05-16 13:58:08,41.79430062054,,-87.6014497734,60637,Ellis Ave & 55th St,,Ellis Ave & 55th St,IN_SERVICE,1,In Service,False,19
0,8,4,Chicago,421,True,K3_FULL,15476,2019-05-16 13:57:36,41.79342945658,,-87.6158532619,60637,MLK Jr Dr & 56th St (*),,MLK Jr Dr & 56th St (*),IN_SERVICE,1,In Service,False,12
0,7,4,Chicago,422,True,K3_FULL,15477,2019-05-16 13:58:16,41.79156801058,,-87.6078521774,60637,DuSable Museum,,DuSable Museum,IN_SERVICE,1,In Service,False,11
0,23,8,Chicago,423,True,K3_FULL,15478,2019-05-16 13:53:41,41.791478,Off Street,-87.599861,60637,University Ave & 57th St,,University Ave & 57th St,IN_SERVICE,1,In Service,False,31
0,9,18,Chicago,424,True,K3_FULL,15479,2019-05-16 13:55:27,41.79172820953,,-87.583945009,60637,Museum of Science and Industry,,Museum of Science and Industry,IN_SERVICE,1,In Service,False,27
0,1,14,Chicago,425,True,K3_FULL,15480,2019-05-16 13:58:03,41.78794281287,,-87.5883151702,60637,Harper Ave & 59th St,,Harper Ave & 59th St,IN_SERVICE,1,In Service,False,15
0,14,5,Chicago,426,True,K3_FULL,15481,2019-05-16 13:55:10,41.78509714636,,-87.6010727606,60637,Ellis Ave & 60th St,,Ellis Ave & 60th St,IN_SERVICE,1,In Service,False,19
0,5,10,Chicago,427,True,K3_FULL,15482,2019-05-16 13:54:01,41.78059901484,,-87.606112388,60637,Cottage Grove Ave & 63rd St,,Cottage Grove Ave & 63rd St,IN_SERVICE,1,In Service,False,15
0,7,4,Chicago,428,True,K3_FULL,15484,2019-05-16 13:55:46,41.7804056457,,-87.5914159893,606037,Dorchester Ave & 63rd St,,Dorchester Ave & 63rd St,IN_SERVICE,1,In Service,False,11
0,7,4,Chicago,429,True,K3_FULL,15485,2019-05-16 13:53:56,41.77372095205,,-87.60563486,60637,Cottage Grove Ave & 67th St,,Cottage Grove Ave & 67th St,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,430,True,K3_FULL,15486,2019-05-16 13:54:14,41.78008063659,,-87.6159428567,60637,MLK Jr Dr & 63rd St,,MLK Jr Dr & 63rd St,IN_SERVICE,1,In Service,False,11
0,7,4,Chicago,431,True,K3_FULL,15487,2019-05-16 13:56:07,41.78414169317,,-87.6133078304,60637,Eberhart Ave & 61st St,,Eberhart Ave & 61st St,IN_SERVICE,1,In Service,False,11
0,13,6,Chicago,432,True,K3_FULL,15563,2019-05-16 13:56:15,42.009074,,-87.67419,60626,Clark St & Lunt Ave,,Clark St & Lunt Ave,IN_SERVICE,1,In Service,False,19
0,3,8,Chicago,433,True,K3_FULL,15680,2019-05-16 13:56:21,41.87359967462,,-87.7048707493,60612,Kedzie Ave & Harrison St,,Kedzie Ave & Harrison St,IN_SERVICE,1,In Service,False,11
0,0,18,Chicago,434,True,K3_FULL,15681,2019-05-16 13:58:09,41.86650148316,,-87.68469707,60608,Ogden Ave & Roosevelt Rd,,Ogden Ave & Roosevelt Rd,IN_SERVICE,1,In Service,False,19
0,3,8,Chicago,435,True,K3_FULL,15682,2019-05-16 13:56:27,41.86649278172,,-87.7064961757,60624,Kedzie Ave & Roosevelt Rd,,Kedzie Ave & Roosevelt Rd,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,436,True,K3_FULL,15683,2019-05-16 13:56:15,41.866624,,-87.694521,60608,Fairfield Ave & Roosevelt Rd,,Fairfield Ave & Roosevelt Rd,IN_SERVICE,1,In Service,False,11
0,5,11,Chicago,437,True,K3_FULL,15684,2019-05-16 13:52:03,41.861894,,-87.693511,60608,Washtenaw Ave & Ogden Ave (*),,Washtenaw Ave & Ogden Ave (*),IN_SERVICE,1,In Service,False,16
0,7,8,Chicago,438,True,K3_FULL,15685,2019-05-16 13:58:09,41.85420431327,,-87.7154058381,60623,Central Park Ave & Ogden Ave,,Central Park Ave & Ogden Ave,IN_SERVICE,1,In Service,False,15
0,6,5,Chicago,439,True,K3_FULL,15686,2019-05-16 13:56:19,41.85353363213,,-87.7050730318,60623,Kedzie Ave & 21st St,,Kedzie Ave & 21st St,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,440,True,K3_FULL,15687,2019-05-16 13:53:45,41.8481,,-87.715068,60623,Central Park Ave & 24th St,,Central Park Ave & 24th St,IN_SERVICE,1,In Service,False,11
0,2,9,Chicago,441,True,K3_FULL,15688,2019-05-16 13:55:57,41.84819094491,,-87.7054137458,60623,Kedzie Ave & 24th St,,Kedzie Ave & 24th St,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,442,True,K3_FULL,15689,2019-05-16 13:55:50,41.84910969176,,-87.6951398068,60608,California Ave & 23rd Pl,,California Ave & 23rd Pl,IN_SERVICE,1,In Service,False,11
0,5,2,Chicago,443,True,K3_FULL,15690,2019-05-16 13:54:25,41.84456684891,,-87.7159103081,60623,Millard Ave & 26th St,,Millard Ave & 26th St,IN_SERVICE,1,In Service,False,7
0,4,7,Chicago,444,True,K3_FULL,15691,2019-05-16 13:58:12,41.84447501366,,-87.7020130128,60623,Albany Ave & 26th St,,Albany Ave & 26th St,IN_SERVICE,1,In Service,False,11
0,6,5,Chicago,445,True,K3_FULL,15692,2019-05-16 13:58:00,41.84404003127,,-87.6952959227,60608,California Ave & 26th St,,California Ave & 26th St,IN_SERVICE,1,In Service,False,11
0,7,4,Chicago,446,True,K3_FULL,15693,2019-05-16 13:55:09,41.84151770807,,-87.6851314409,60608,Western Ave & 28th St,,Western Ave & 28th St,IN_SERVICE,1,In Service,False,11
0,11,4,Chicago,447,True,K3_FULL,15564,2019-05-16 13:53:47,42.00797192287,NA5,-87.6655023944,60626,Glenwood Ave & Morse Ave,,Glenwood Ave & Morse Ave,IN_SERVICE,1,In Service,False,15
0,4,7,Chicago,448,True,K3_FULL,15565,2019-05-16 13:57:32,42.00454962194,,-87.6806661451,60645,Warren Park East,,Warren Park East,IN_SERVICE,1,In Service,False,11
0,2,13,Chicago,449,True,K3_FULL,15566,2019-05-16 13:58:06,42.00445062934,,-87.6724024047,60626,Clark St & Columbia Ave,,Clark St & Columbia Ave,IN_SERVICE,1,In Service,False,15
0,6,5,Chicago,450,True,K3_FULL,15567,2019-05-16 13:57:30,42.001785,,-87.688829,60645,Warren Park West,,Warren Park West,IN_SERVICE,1,In Service,False,11
0,5,18,Chicago,451,True,K3_FULL,15568,2019-05-16 13:55:28,42.00104377979,,-87.6611982433,60626,Sheridan Rd & Loyola Ave,,Sheridan Rd & Loyola Ave,IN_SERVICE,1,In Service,False,23
0,8,3,Chicago,452,True,K3_FULL,15569,2019-05-16 13:54:19,41.99416136902,,-87.689438282,60659,Western Ave & Granville Ave,,Western Ave & Granville Ave,IN_SERVICE,1,In Service,False,11
0,6,9,Chicago,453,True,K3_FULL,15570,2019-05-16 13:58:05,41.99925182186,,-87.6713773393,60626,Clark St & Schreiber Ave,,Clark St & Schreiber Ave,IN_SERVICE,1,In Service,False,15
0,12,11,Chicago,454,True,K3_FULL,15571,2019-05-16 13:54:41,41.9947796884,,-87.6602845349,60660,Broadway & Granville Ave,,Broadway & Granville Ave,IN_SERVICE,1,In Service,False,23
0,4,7,Chicago,455,True,K3_FULL,15572,2019-05-16 13:57:05,41.99023602867,,-87.6933696402,60659,Maplewood Ave & Peterson Ave,,Maplewood Ave & Peterson Ave,IN_SERVICE,1,In Service,False,11
0,9,2,Chicago,456,True,K3_FULL,15573,2019-05-16 13:56:41,41.991178,,-87.683593,60659,2112 W Peterson Ave,,2112 W Peterson Ave,IN_SERVICE,1,In Service,False,11
0,8,11,Chicago,457,True,K3_FULL,15574,2019-05-16 13:58:04,41.990887,,-87.669758,60660,Clark St & Elmdale Ave,,Clark St & Elmdale Ave,IN_SERVICE,1,In Service,False,19
0,19,0,Chicago,458,True,K3_FULL,15575,2019-05-16 13:57:00,41.98974251144,,-87.6601406209,60660,Broadway & Thorndale Ave,,Broadway & Thorndale Ave,IN_SERVICE,1,In Service,False,19
0,9,10,Chicago,459,True,K3_FULL,15576,2019-05-16 13:56:54,41.98403669612,,-87.6523104689,60640,Lakefront Trail & Bryn Mawr Ave,,Lakefront Trail & Bryn Mawr Ave,IN_SERVICE,1,In Service,False,19
0,13,2,Chicago,460,True,K3_FULL,15577,2019-05-16 13:53:43,41.983593,,-87.669154,60660,Clark St & Bryn Mawr Ave,,Clark St & Bryn Mawr Ave,IN_SERVICE,1,In Service,False,15
0,12,3,Chicago,461,True,K3_FULL,15578,2019-05-16 13:57:05,41.9840446107,,-87.6602738295,60660,Broadway & Ridge Ave,,Broadway & Ridge Ave,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,462,True,K3_FULL,15579,2019-05-16 13:58:15,41.979762,,-87.67753,60640,Winchester (Ravenswood) Ave & Balmoral Ave,,Winchester (Ravenswood) Ave & Balmoral Ave,IN_SERVICE,1,In Service,False,15
0,10,9,Chicago,463,True,K3_FULL,15580,2019-05-16 13:57:36,41.9779966544,,-87.6680471047,60640,Clark St & Berwyn Ave,,Clark St & Berwyn Ave,IN_SERVICE,1,In Service,False,19
0,7,8,Chicago,464,True,K3_FULL,15581,2019-05-16 13:57:47,41.97561480459,,-87.6794590387,60625,Damen Ave & Foster Ave,,Damen Ave & Foster Ave,IN_SERVICE,1,In Service,False,15
0,2,21,Chicago,465,True,K3_FULL,15582,2019-05-16 13:54:25,41.9716,,-87.650154,60640,Marine Dr & Ainslie St,,Marine Dr & Ainslie St,IN_SERVICE,1,In Service,False,23
0,4,7,Chicago,466,True,K3_FULL,15583,2019-05-16 13:56:07,42.01213227742,,-87.6829126443,60645,Ridge Blvd & Touhy Ave,,Ridge Blvd & Touhy Ave,IN_SERVICE,1,In Service,False,11
0,5,10,Chicago,467,True,K3_FULL,15584,2019-05-16 13:57:46,42.0085943972,,-87.6904922389,60645,Western Ave & Lunt Ave,,Western Ave & Lunt Ave,IN_SERVICE,1,In Service,False,15
0,8,3,Chicago,468,True,K3_FULL,15585,2019-05-16 13:56:45,41.98366470886,,-87.6964225611,60659,Budlong Woods Library,,Budlong Woods Library,IN_SERVICE,1,In Service,False,11
0,8,7,Chicago,469,True,K3_FULL,15611,2019-05-16 13:54:15,41.98039423475,,-87.7161149615,60625,St. Louis Ave & Balmoral Ave,,St. Louis Ave & Balmoral Ave,IN_SERVICE,1,In Service,False,15
0,7,4,Chicago,470,True,K3_FULL,15612,2019-05-16 13:58:03,41.975672,,-87.709261,60625,Kedzie Ave & Foster Ave,,Kedzie Ave & Foster Ave,IN_SERVICE,1,In Service,False,11
0,9,6,Chicago,471,True,K3_FULL,15613,2019-05-16 13:54:24,41.97563272521,,-87.7014194389,60625,Francisco Ave & Foster Ave,,Francisco Ave & Foster Ave,IN_SERVICE,1,In Service,False,15
0,0,15,Chicago,472,True,K3_FULL,15614,2019-05-16 13:56:44,41.97491129677,,-87.6925025594,60625,Lincoln Ave & Winona St,,Lincoln Ave & Winona St,IN_SERVICE,1,In Service,False,15
0,5,10,Chicago,474,True,K3_FULL,15615,2019-05-16 13:55:53,41.96835449363,,-87.7118306675,60625,Christiana Ave & Lawrence Ave,,Christiana Ave & Lawrence Ave,IN_SERVICE,1,In Service,False,15
0,2,13,Chicago,475,True,K3_FULL,15616,2019-05-16 13:56:26,41.968987,,-87.696027,60625,Washtenaw Ave & Lawrence Ave,,Washtenaw Ave & Lawrence Ave,IN_SERVICE,1,In Service,False,15
0,0,15,Chicago,476,True,K3_FULL,15617,2019-05-16 13:53:56,41.96668636205,,-87.7080519806,60625,Kedzie Ave & Leland Ave,,Kedzie Ave & Leland Ave,IN_SERVICE,1,In Service,False,15
0,6,5,Chicago,477,True,K3_FULL,15618,2019-05-16 13:54:02,41.965875,,-87.700825,60625,Manor Ave & Leland Ave,,Manor Ave & Leland Ave,IN_SERVICE,1,In Service,False,11
0,5,10,Chicago,478,True,K3_FULL,15619,2019-05-16 13:54:57,41.96590013976,,-87.6936384935,60625,Rockwell St & Eastwood Ave,,Rockwell St & Eastwood Ave,IN_SERVICE,1,In Service,False,15
0,9,6,Chicago,479,True,K3_FULL,15620,2019-05-16 13:56:16,41.96115407569,,-87.7165690733,60618,Drake Ave & Montrose Ave,,Drake Ave & Montrose Ave,IN_SERVICE,1,In Service,False,15
0,8,3,Chicago,480,True,K3_FULL,15621,2019-05-16 13:56:32,41.961041,,-87.705866,60625,Albany Ave & Montrose Ave,Perm reloc of Kedzie & Montrose,Albany Ave & Montrose Ave,IN_SERVICE,1,In Service,False,11
0,10,5,Chicago,481,True,K3_FULL,15622,2019-05-16 13:54:12,41.961068,,-87.695439,60618,California Ave & Montrose Ave,,California Ave & Montrose Ave,IN_SERVICE,1,In Service,False,15
0,9,6,Chicago,482,True,K3_FULL,15623,2019-05-16 13:53:44,41.96152593287,,-87.6911650414,60625,Campbell Ave & Montrose Ave,,Campbell Ave & Montrose Ave,IN_SERVICE,1,In Service,False,15
0,4,15,Chicago,483,True,K3_FULL,15624,2019-05-16 13:53:56,41.953393,,-87.732002,60641,Avondale Ave & Irving Park Rd,,Avondale Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,19
0,8,7,Chicago,484,True,K3_FULL,15625,2019-05-16 13:55:08,41.95400483876,,-87.7191281797,60618,Monticello Ave & Irving Park Rd,,Monticello Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,15
0,4,11,Chicago,485,True,K3_FULL,15626,2019-05-16 13:57:17,41.95358617895,,-87.7093107999,60618,Sawyer Ave & Irving Park Rd,,Sawyer Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,15
0,10,5,Chicago,486,True,K3_FULL,15627,2019-05-16 13:54:31,41.95434085219,,-87.6860796243,60618,Oakley Ave & Irving Park Rd,,Oakley Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,15
0,6,13,Chicago,487,True,K3_FULL,15628,2019-05-16 13:57:01,41.95216219326,,-87.698051113,60618,California Ave & Byron St,,California Ave & Byron St,IN_SERVICE,1,In Service,False,19
0,3,8,Chicago,488,True,K3_FULL,15629,2019-05-16 13:53:54,41.946264,,-87.731023,60641,Pulaski Rd & Eddy St (Temp),,Pulaski Rd & Eddy St (Temp),IN_SERVICE,1,In Service,False,11
0,6,9,Chicago,489,True,K3_FULL,15630,2019-05-16 13:55:36,41.947326,Central Park Ave & Addison St,-87.717582,60618,Drake Ave & Addison St,,Drake Ave & Addison St,IN_SERVICE,1,In Service,False,15
0,9,6,Chicago,490,True,K3_FULL,15631,2019-05-16 13:56:57,41.94524356848,,-87.7066499009,60618,Troy St & Elston Ave,,Troy St & Elston Ave,IN_SERVICE,1,In Service,False,15
0,8,7,Chicago,491,True,K3_FULL,15632,2019-05-16 13:54:33,41.9466358306,,-87.694614758,60618,Talman Ave & Addison St,,Talman Ave & Addison St,IN_SERVICE,1,In Service,False,15
0,6,9,Chicago,492,True,K3_FULL,15633,2019-05-16 13:57:34,41.946655,,-87.683359,60618,Leavitt St & Addison St,,Leavitt St & Addison St,IN_SERVICE,1,In Service,False,15
0,8,3,Chicago,493,True,K3_FULL,15634,2019-05-16 13:58:05,41.943034,,-87.687288,60618,Western Ave & Roscoe St,,Western Ave & Roscoe St,IN_SERVICE,1,In Service,False,11
0,6,9,Chicago,494,True,K3_FULL,15635,2019-05-16 13:57:36,41.98239708485,,-87.7089225202,60625,Kedzie Ave & Bryn Mawr Ave,,Kedzie Ave & Bryn Mawr Ave,IN_SERVICE,1,In Service,False,15
0,4,7,Chicago,495,True,K3_FULL,15636,2019-05-16 13:54:42,41.96110801623,,-87.7289701012,60630,Keystone Ave & Montrose Ave,,Keystone Ave & Montrose Ave,IN_SERVICE,1,In Service,False,11
0,4,7,Chicago,496,True,K3_FULL,15640,2019-05-16 13:58:18,41.939408,,-87.723574,60618,Avers Ave & Belmont Ave,,Avers Ave & Belmont Ave,IN_SERVICE,1,In Service,False,11
0,3,12,Chicago,497,True,K3_FULL,15641,2019-05-16 13:56:18,41.939398,,-87.711561,60618,Kimball Ave & Belmont Ave,,Kimball Ave & Belmont Ave,IN_SERVICE,1,In Service,False,15
0,6,13,Chicago,498,True,K3_FULL,15642,2019-05-16 13:58:02,41.93842879148,,-87.698007756,60618,California Ave & Fletcher St,,California Ave & Fletcher St,IN_SERVICE,1,In Service,False,19
0,1,14,Chicago,499,True,K3_FULL,15643,2019-05-16 13:57:02,41.93058537138,,-87.7237773635,60647,Kosciuszko Park,,Kosciuszko Park,IN_SERVICE,1,In Service,False,15
0,3,12,Chicago,500,True,K3_FULL,15644,2019-05-16 13:57:00,41.93533728263,,-87.7168892935,60618,Central Park Ave & Elbridge Ave,,Central Park Ave & Elbridge Ave,IN_SERVICE,1,In Service,False,15
0,6,9,Chicago,501,True,K3_FULL,15645,2019-05-16 13:55:05,41.93190196886,,-87.7011951301,60647,Richmond St & Diversey Ave,,Richmond St & Diversey Ave,IN_SERVICE,1,In Service,False,15
0,9,6,Chicago,502,True,K3_FULL,15646,2019-05-16 13:56:39,41.92669,,-87.697668,60647,California Ave & Altgeld St,,California Ave & Altgeld St,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,503,True,K3_FULL,15647,2019-05-16 13:55:20,41.924398819,,-87.7154410355,60647,Drake Ave & Fullerton Ave,,Drake Ave & Fullerton Ave,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,504,True,K3_FULL,15648,2019-05-16 13:55:37,41.92463247165,,-87.6893070063,60647,Campbell Ave & Fullerton Ave,,Campbell Ave & Fullerton Ave,IN_SERVICE,1,In Service,False,15
0,10,5,Chicago,505,True,K3_FULL,15649,2019-05-16 13:56:30,41.92409085038,,-87.6764600747,60614,Winchester Ave & Elston Ave,,Winchester Ave & Elston Ave,IN_SERVICE,1,In Service,False,15
0,2,13,Chicago,506,True,K3_FULL,15650,2019-05-16 13:55:08,41.91718375155,,-87.7103566522,60647,Spaulding Ave & Armitage Ave,,Spaulding Ave & Armitage Ave,IN_SERVICE,1,In Service,False,15
0,5,14,Chicago,507,True,K3_FULL,15651,2019-05-16 13:58:06,41.91751339399,,-87.7018089555,60647,Humboldt Blvd & Armitage Ave,,Humboldt Blvd & Armitage Ave,IN_SERVICE,1,In Service,False,19
0,10,5,Chicago,508,True,K3_FULL,15652,2019-05-16 13:55:29,41.90965687563,,-87.7166319516,60647,Central Park Ave & North Ave,,Central Park Ave & North Ave,IN_SERVICE,1,In Service,False,15
0,4,11,Chicago,509,True,K3_FULL,15653,2019-05-16 13:55:42,41.90976930169,,-87.7052804871,60651,Troy St & North Ave,,Troy St & North Ave,IN_SERVICE,1,In Service,False,15
0,2,9,Chicago,510,True,K3_FULL,15654,2019-05-16 13:56:20,41.90270659438,,-87.709219571,60651,Spaulding Ave & Division St,,Spaulding Ave & Division St,IN_SERVICE,1,In Service,False,11
0,0,15,Chicago,511,True,K3_FULL,15655,2019-05-16 13:53:43,41.91402671273,,-87.705126462,60647,Albany Ave & Bloomingdale Ave,,Albany Ave & Bloomingdale Ave,IN_SERVICE,1,In Service,False,15
0,2,9,Chicago,514,True,K3_FULL,16801,2019-05-16 13:56:51,42.019276,,-87.68452,60645,Ridge Blvd & Howard St,,Ridge Blvd & Howard St,IN_SERVICE,1,In Service,False,11
0,5,14,Chicago,515,True,K3_FULL,16802,2019-05-16 13:54:02,42.019159,,-87.673573,60626,Paulina St & Howard St,,Paulina St & Howard St,IN_SERVICE,1,In Service,False,19
0,4,7,Chicago,517,True,K3_FULL,16803,2019-05-16 13:57:23,42.015963,,-87.675005,60626,Clark St & Jarvis Ave,,Clark St & Jarvis Ave,IN_SERVICE,1,In Service,False,11
